canonical_smiles,molwt
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccccc3C2(C)C)=[N+](CCCCN)c2ccc(Br)cc21,727.574
CCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCN)c3ccc(I)cc3C2(C)C)C(C)(C)c2ccccc21,706.474
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCN)c3ccc(I)cc3C2(C)C)C(C)(C)c2ccccc21,734.528
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccccc3C2(C)C)=[N+](CCCCN)c2ccc(I)cc21,749.543
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccccc3C2(C)C)=[N+](CCCCN)c2ccc(I)cc21,750.527
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCN)c3ccc(I)cc3C2(C)C)C(C)(C)c2ccccc21,834.712999999999
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccccc3C2(C)C)=[N+](CCCCN)c2ccc(I)cc21,814.592
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccccc3C2(C)C)=[N+](CCCCN)c2ccc(I)cc21,768.545
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccccc3C2(C)C)=[N+](CCCCN)c2ccc(I)cc21,774.574
CCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCO)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,581.562
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCO)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,609.616
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccccc3C2(C)C)=[N+](CCCCO)c2ccccc21,624.631
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccccc3C2(C)C)=[N+](CCCCO)c2ccccc21,625.615
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCO)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,709.801
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccccc3C2(C)C)=[N+](CCCCO)c2ccccc21,689.68
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccccc3C2(C)C)=[N+](CCCCO)c2ccccc21,643.633
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccccc3C2(C)C)=[N+](CCCCO)c2ccccc21,649.662
CCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCO)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,660.458
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCO)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,688.512
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccccc3C2(C)C)=[N+](CCCCO)c2ccc(Br)cc21,703.527
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccccc3C2(C)C)=[N+](CCCCO)c2ccc(Br)cc21,704.511
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCO)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,788.697
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccccc3C2(C)C)=[N+](CCCCO)c2ccc(Br)cc21,768.576
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccccc3C2(C)C)=[N+](CCCCO)c2ccc(Br)cc21,722.529
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccccc3C2(C)C)=[N+](CCCCO)c2ccc(Br)cc21,728.558
CCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCO)c3ccc(I)cc3C2(C)C)C(C)(C)c2ccccc21,707.458
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCO)c3ccc(I)cc3C2(C)C)C(C)(C)c2ccccc21,735.512
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccccc3C2(C)C)=[N+](CCCCO)c2ccc(I)cc21,750.527
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccccc3C2(C)C)=[N+](CCCCO)c2ccc(I)cc21,751.511
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCO)c3ccc(I)cc3C2(C)C)C(C)(C)c2ccccc21,835.697
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccccc3C2(C)C)=[N+](CCCCO)c2ccc(I)cc21,815.576
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccccc3C2(C)C)=[N+](CCCCO)c2ccc(I)cc21,769.529
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccccc3C2(C)C)=[N+](CCCCO)c2ccc(I)cc21,775.558
CCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCC[N+](CC)(CC)CC)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,665.748
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCC[N+](CC)(CC)CC)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,693.802
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,708.816999999999
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,709.801
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCC[N+](CC)(CC)CC)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,793.986999999999
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,773.866
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,727.819
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,733.848
CCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCC[N+](CC)(CC)CC)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,744.644
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCC[N+](CC)(CC)CC)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,772.698
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccccc3C2(C)C)C(C)(C)c2cc(Br)ccc21,787.712999999999
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccccc3C2(C)C)C(C)(C)c2cc(Br)ccc21,788.697
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCC[N+](CC)(CC)CC)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,872.882999999999
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccccc3C2(C)C)C(C)(C)c2cc(Br)ccc21,852.762
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccccc3C2(C)C)C(C)(C)c2cc(Br)ccc21,806.715
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccccc3C2(C)C)C(C)(C)c2cc(Br)ccc21,812.744
CCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCC[N+](CC)(CC)CC)c3ccc(I)cc3C2(C)C)C(C)(C)c2ccccc21,791.644
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCC[N+](CC)(CC)CC)c3ccc(I)cc3C2(C)C)C(C)(C)c2ccccc21,819.697999999999
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccccc3C2(C)C)C(C)(C)c2cc(I)ccc21,834.712999999999
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccccc3C2(C)C)C(C)(C)c2cc(I)ccc21,835.697
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCC[N+](CC)(CC)CC)c3ccc(I)cc3C2(C)C)C(C)(C)c2ccccc21,919.882999999999
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccccc3C2(C)C)C(C)(C)c2cc(I)ccc21,899.762
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccccc3C2(C)C)C(C)(C)c2cc(I)ccc21,853.715
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccccc3C2(C)C)C(C)(C)c2cc(I)ccc21,859.744
CCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCS(=O)(=O)O)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,645.627
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCS(=O)(=O)O)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,673.681
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccccc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccccc21,688.696
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccccc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccccc21,689.68
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCS(=O)(=O)O)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,773.866
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccccc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccccc21,753.745
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccccc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccccc21,707.698
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccccc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccccc21,713.727
CCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,724.523
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,752.577
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccccc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccc(Br)cc21,767.592
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccccc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccc(Br)cc21,768.576
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,852.762
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccccc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccc(Br)cc21,832.641
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccccc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccc(Br)cc21,786.594
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccccc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccc(Br)cc21,792.623
CCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCS(=O)(=O)O)c3ccc(I)cc3C2(C)C)C(C)(C)c2ccccc21,771.523
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCS(=O)(=O)O)c3ccc(I)cc3C2(C)C)C(C)(C)c2ccccc21,799.577
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccccc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccc(I)cc21,814.592
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccccc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccc(I)cc21,815.576
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCS(=O)(=O)O)c3ccc(I)cc3C2(C)C)C(C)(C)c2ccccc21,899.762
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccccc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccc(I)cc21,879.641
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccccc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccc(I)cc21,833.594
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccccc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccc(I)cc21,839.623
CCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccccc3)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,599.58
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccccc3)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,627.634
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccccc3C2(C)C)=[N+](Cc2ccccc2)c2ccccc21,642.649
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccccc3C2(C)C)=[N+](Cc2ccccc2)c2ccccc21,643.633
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccccc3)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,727.819
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccccc3C2(C)C)=[N+](Cc2ccccc2)c2ccccc21,707.698
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccccc3C2(C)C)=[N+](Cc2ccccc2)c2ccccc21,661.651
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccccc3C2(C)C)=[N+](Cc2ccccc2)c2ccccc21,667.68
CCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccccc3)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,678.476
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccccc3)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,706.53
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccccc3C2(C)C)=[N+](Cc2ccccc2)c2ccc(Br)cc21,721.545
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccccc3C2(C)C)=[N+](Cc2ccccc2)c2ccc(Br)cc21,722.529
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccccc3)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,806.715
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccccc3C2(C)C)=[N+](Cc2ccccc2)c2ccc(Br)cc21,786.594
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccccc3C2(C)C)=[N+](Cc2ccccc2)c2ccc(Br)cc21,740.547
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccccc3C2(C)C)=[N+](Cc2ccccc2)c2ccc(Br)cc21,746.576
CCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccccc3)c3ccc(I)cc3C2(C)C)C(C)(C)c2ccccc21,725.476
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccccc3)c3ccc(I)cc3C2(C)C)C(C)(C)c2ccccc21,753.53
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccccc3C2(C)C)=[N+](Cc2ccccc2)c2ccc(I)cc21,768.545
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccccc3C2(C)C)=[N+](Cc2ccccc2)c2ccc(I)cc21,769.529
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccccc3)c3ccc(I)cc3C2(C)C)C(C)(C)c2ccccc21,853.715
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccccc3C2(C)C)=[N+](Cc2ccccc2)c2ccc(I)cc21,833.594
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccccc3C2(C)C)=[N+](Cc2ccccc2)c2ccc(I)cc21,787.547
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccccc3C2(C)C)=[N+](Cc2ccccc2)c2ccc(I)cc21,793.576
CCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccsc3)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,605.609
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccsc3)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,633.663
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccccc3C2(C)C)=[N+](Cc2ccsc2)c2ccccc21,648.678
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccccc3C2(C)C)=[N+](Cc2ccsc2)c2ccccc21,649.662
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccsc3)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,733.848
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccccc3C2(C)C)=[N+](Cc2ccsc2)c2ccccc21,713.727
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccccc3C2(C)C)=[N+](Cc2ccsc2)c2ccccc21,667.68
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccccc3C2(C)C)=[N+](Cc2ccsc2)c2ccccc21,673.709
CCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccsc3)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,684.505
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccsc3)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,712.559
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccccc3C2(C)C)=[N+](Cc2ccsc2)c2ccc(Br)cc21,727.574
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccccc3C2(C)C)=[N+](Cc2ccsc2)c2ccc(Br)cc21,728.558
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccsc3)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,812.744
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccccc3C2(C)C)=[N+](Cc2ccsc2)c2ccc(Br)cc21,792.623
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccccc3C2(C)C)=[N+](Cc2ccsc2)c2ccc(Br)cc21,746.576
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccccc3C2(C)C)=[N+](Cc2ccsc2)c2ccc(Br)cc21,752.605
CCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccsc3)c3ccc(I)cc3C2(C)C)C(C)(C)c2ccccc21,731.505
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccsc3)c3ccc(I)cc3C2(C)C)C(C)(C)c2ccccc21,759.559
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccccc3C2(C)C)=[N+](Cc2ccsc2)c2ccc(I)cc21,774.574
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccccc3C2(C)C)=[N+](Cc2ccsc2)c2ccc(I)cc21,775.558
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccsc3)c3ccc(I)cc3C2(C)C)C(C)(C)c2ccccc21,859.744
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccccc3C2(C)C)=[N+](Cc2ccsc2)c2ccc(I)cc21,839.623
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccccc3C2(C)C)=[N+](Cc2ccsc2)c2ccc(I)cc21,793.576
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccccc3C2(C)C)=[N+](Cc2ccsc2)c2ccc(I)cc21,799.605
CCN1/C(=C/C=C(/C=C/C2=[N+](CC)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2ccccc21,587.831
CCCCN1/C(=C/C=C(/C=C/C2=[N+](CC)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2ccccc21,615.885
CC[N+]1=C(/C=C/C(=C/C=C2/N(CCCCN)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2ccccc21,630.9
CC[N+]1=C(/C=C/C(=C/C=C2/N(CCCCO)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2ccccc21,631.884
CC[N+]1=C(/C=C/C(=C/C=C2/N(CCCC[N+](CC)(CC)CC)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2ccccc21,716.07
CC[N+]1=C(/C=C/C(=C/C=C2/N(CCCCS(=O)(=O)O)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2ccccc21,695.949
CC[N+]1=C(/C=C/C(=C/C=C2/N(Cc3ccccc3)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2ccccc21,649.902
CC[N+]1=C(/C=C/C(=C/C=C2/N(Cc3ccsc3)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2ccccc21,655.931
CCN1/C(=C/C=C(/C=C/C2=[N+](CC)c3ccc(Br)cc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2ccccc21,666.727
CCCCN1/C(=C/C=C(/C=C/C2=[N+](CC)c3ccc(Br)cc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2ccccc21,694.781
CC[N+]1=C(/C=C/C(=C/C=C2/N(CCCCN)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2cc(Br)ccc21,709.796
CC[N+]1=C(/C=C/C(=C/C=C2/N(CCCCO)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2cc(Br)ccc21,710.78
CC[N+]1=C(/C=C/C(=C/C=C2/N(CCCC[N+](CC)(CC)CC)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2cc(Br)ccc21,794.966
CC[N+]1=C(/C=C/C(=C/C=C2/N(CCCCS(=O)(=O)O)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2cc(Br)ccc21,774.845
CC[N+]1=C(/C=C/C(=C/C=C2/N(Cc3ccccc3)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2cc(Br)ccc21,728.798
CC[N+]1=C(/C=C/C(=C/C=C2/N(Cc3ccsc3)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2cc(Br)ccc21,734.827
CCN1/C(=C/C=C(/C=C/C2=[N+](CC)c3ccc(I)cc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2ccccc21,713.727
CCCCN1/C(=C/C=C(/C=C/C2=[N+](CC)c3ccc(I)cc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2ccccc21,741.781
CC[N+]1=C(/C=C/C(=C/C=C2/N(CCCCN)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2cc(I)ccc21,756.796
CC[N+]1=C(/C=C/C(=C/C=C2/N(CCCCO)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2cc(I)ccc21,757.78
CC[N+]1=C(/C=C/C(=C/C=C2/N(CCCC[N+](CC)(CC)CC)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2cc(I)ccc21,841.966
CC[N+]1=C(/C=C/C(=C/C=C2/N(CCCCS(=O)(=O)O)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2cc(I)ccc21,821.845
CC[N+]1=C(/C=C/C(=C/C=C2/N(Cc3ccccc3)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2cc(I)ccc21,775.798
CC[N+]1=C(/C=C/C(=C/C=C2/N(Cc3ccsc3)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2cc(I)ccc21,781.827
CCCC[N+]1=C(/C=C/C(=C/C=C2/N(CC)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2ccccc21,615.885
CCCCN1/C(=C/C=C(/C=C/C2=[N+](CCCC)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2ccccc21,643.939
CCCC[N+]1=C(/C=C/C(=C/C=C2/N(CCCCN)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2ccccc21,658.954
CCCC[N+]1=C(/C=C/C(=C/C=C2/N(CCCCO)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2ccccc21,659.938
CCCC[N+]1=C(/C=C/C(=C/C=C2/N(CCCC[N+](CC)(CC)CC)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2ccccc21,744.123999999999
CCCC[N+]1=C(/C=C/C(=C/C=C2/N(CCCCS(=O)(=O)O)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2ccccc21,724.003
CCCC[N+]1=C(/C=C/C(=C/C=C2/N(Cc3ccccc3)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2ccccc21,677.956
CCCC[N+]1=C(/C=C/C(=C/C=C2/N(Cc3ccsc3)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2ccccc21,683.985
CCCC[N+]1=C(/C=C/C(=C/C=C2/N(CC)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2cc(Br)ccc21,694.781
CCCCN1/C(=C/C=C(/C=C/C2=[N+](CCCC)c3ccc(Br)cc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2ccccc21,722.835
CCCC[N+]1=C(/C=C/C(=C/C=C2/N(CCCCN)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2cc(Br)ccc21,737.85
CCCC[N+]1=C(/C=C/C(=C/C=C2/N(CCCCO)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2cc(Br)ccc21,738.834
CCCC[N+]1=C(/C=C/C(=C/C=C2/N(CCCC[N+](CC)(CC)CC)c3ccccc3C2(C)C)c2c3ccccc3cc3ccccc23)C(C)(C)c2cc(Br)ccc21,823.019999999999
