activity_id,assay_id,molregno,smiles,standard_type,pampa_value,units,assay_description,canonical_smiles,papp_cms_pampa,log10_pampa
10991314,834218,1360382,Cc1nc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)sc1C(=O)N1CCCCC1,permeability,280.0,ucm/s,Permeability of compound by PAMPA at pH 7.4,Cc1nc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)sc1C(=O)N1CCCCC1,0.00028,-3.552841968657781
10991315,834218,1360383,CC1(C)CC2CC(C)(CN2C(=O)c2sc(-c3ccc(S(C)(=O)=O)c([N+](=O)[O-])c3)nc2C(F)(F)F)C1,permeability,8.0,ucm/s,Permeability of compound by PAMPA at pH 7.4,CC1(C)CC2CC(C)(CN2C(=O)c2sc(-c3ccc(S(C)(=O)=O)c([N+](=O)[O-])c3)nc2C(F)(F)F)C1,8e-06,-5.096910013008056
10991316,834218,1360384,CCc1nc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)sc1C(=O)N1CC2(C)CC1CC(C)(C)C2,permeability,949.0,ucm/s,Permeability of compound by PAMPA at pH 7.4,CCc1nc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)sc1C(=O)N1CC2(C)CC1CC(C)(C)C2,0.000949,-3.022733787572707
10991317,834218,1360385,CN(Cc1cccc(F)c1)C(=O)c1sc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)nc1C(F)(F)F,permeability,271.0,ucm/s,Permeability of compound by PAMPA at pH 7.4,CN(Cc1cccc(F)c1)C(=O)c1sc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)nc1C(F)(F)F,0.000271,-3.567030709125594
10991318,834218,1360242,CN(Cc1ccccc1)C(=O)c1sc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)nc1C(F)(F)F,permeability,1499.0,ucm/s,Permeability of compound by PAMPA at pH 7.4,CN(Cc1ccccc1)C(=O)c1sc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)nc1C(F)(F)F,0.001499,-2.8241983671517206
10991319,834218,1360241,CN(Cc1ccccc1F)C(=O)c1sc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)nc1C(F)(F)F,permeability,221.0,ucm/s,Permeability of compound by PAMPA at pH 7.4,CN(Cc1ccccc1F)C(=O)c1sc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)nc1C(F)(F)F,0.00022099999999999998,-3.6556077263148894
10991320,834218,1360240,CS(=O)(=O)c1ccc(-c2nc(C(F)(F)F)c(C(=O)N3CCc4ccccc4C3)s2)cc1[N+](=O)[O-],permeability,84.0,ucm/s,Permeability of compound by PAMPA at pH 7.4,CS(=O)(=O)c1ccc(-c2nc(C(F)(F)F)c(C(=O)N3CCc4ccccc4C3)s2)cc1[N+](=O)[O-],8.4e-05,-4.075720713938118
10991321,834218,1360239,CC1Cc2ccccc2N1C(=O)c1sc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)nc1C(F)(F)F,permeability,43.0,ucm/s,Permeability of compound by PAMPA at pH 7.4,CC1Cc2ccccc2N1C(=O)c1sc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)nc1C(F)(F)F,4.2999999999999995e-05,-4.366531544420414
10991322,834218,1360238,Cc1nc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)sc1C(=O)N1CC2(C)CC1CC(C)(C)C2,permeability,1416.0,ucm/s,Permeability of compound by PAMPA at pH 7.4,Cc1nc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)sc1C(=O)N1CC2(C)CC1CC(C)(C)C2,0.001416,-2.84893674664625
10991323,834218,1360237,Cc1nc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)sc1C(=O)N1CCC(C)CC1,permeability,912.0,ucm/s,Permeability of compound by PAMPA at pH 7.4,Cc1nc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)sc1C(=O)N1CCC(C)CC1,0.0009119999999999999,-3.040005161671584
10991324,834218,1360236,CCCN(C(=O)c1csc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)n1)c1ccccc1,permeability,1619.0,ucm/s,Permeability of compound by PAMPA at pH 7.4,CCCN(C(=O)c1csc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)n1)c1ccccc1,0.001619,-2.7907531512466264
10991325,834218,1360386,CN(Cc1cccc(F)c1)C(=O)c1cnc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)s1,permeability,1031.0,ucm/s,Permeability of compound by PAMPA at pH 7.4,CN(Cc1cccc(F)c1)C(=O)c1cnc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)s1,0.001031,-2.9867413347164833
11020823,839505,1366459,N#Cc1cc(C#N)c(NC2CCN(Cc3ccccc3)CC2)nc1N,permeability,17.0,ucm/s,Permeability of the compound in PBS/ethanol at 1 mg/ml after 4 hrs by PAMPA,N#Cc1cc(C#N)c(NC2CCN(Cc3ccccc3)CC2)nc1N,1.7e-05,-4.769551078621726
11020820,839505,1366456,N#Cc1c(N)nc(NCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,permeability,34.0,ucm/s,Permeability of the compound in PBS/ethanol at 1 mg/ml after 4 hrs by PAMPA,N#Cc1c(N)nc(NCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,3.4e-05,-4.468521082957745
11020821,839505,1366457,N#Cc1c(N)nc(NCCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,permeability,31.6,ucm/s,Permeability of the compound in PBS/ethanol at 1 mg/ml after 4 hrs by PAMPA,N#Cc1c(N)nc(NCCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,3.16e-05,-4.5003129173815966
11020822,839505,1366458,N#Cc1c(N)nc(NCCCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,permeability,25.7,ucm/s,Permeability of the compound in PBS/ethanol at 1 mg/ml after 4 hrs by PAMPA,N#Cc1c(N)nc(NCCCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,2.5699999999999998e-05,-4.590066876668706
11020824,839505,1366460,N#Cc1cc(C#N)c(NCCC2CCN(Cc3ccccc3)CC2)nc1N,permeability,14.4,ucm/s,Permeability of the compound in PBS/ethanol at 1 mg/ml after 4 hrs by PAMPA,N#Cc1cc(C#N)c(NCCC2CCN(Cc3ccccc3)CC2)nc1N,1.44e-05,-4.841637507904751
11020825,839505,1366461,N#Cc1cc(C#N)c(NCCCC2CCN(Cc3ccccc3)CC2)nc1N,permeability,20.8,ucm/s,Permeability of the compound in PBS/ethanol at 1 mg/ml after 4 hrs by PAMPA,N#Cc1cc(C#N)c(NCCCC2CCN(Cc3ccccc3)CC2)nc1N,2.08e-05,-4.681936665037238
11020826,839505,1366462,N#Cc1cc(C#N)c(NCCCCC2CCN(Cc3ccccc3)CC2)nc1N,permeability,21.2,ucm/s,Permeability of the compound in PBS/ethanol at 1 mg/ml after 4 hrs by PAMPA,N#Cc1cc(C#N)c(NCCCCC2CCN(Cc3ccccc3)CC2)nc1N,2.1199999999999997e-05,-4.673664139071248
11005597,841027,1364117,O=[N+]([O-])OCCOc1ccc(/C=[N+](\[O-])Cc2ccccc2)cc1,permeability,16.8,ucm/s,Permeability of the compound at pH 7.4 by PAMPA,O=[N+]([O-])OCCOc1ccc(/C=[N+](\[O-])Cc2ccccc2)cc1,1.68e-05,-4.774690718274138
11005598,841027,1364116,O=[N+]([O-])OCCCOc1ccc(/C=[N+](\[O-])Cc2ccccc2)cc1,permeability,22.0,ucm/s,Permeability of the compound at pH 7.4 by PAMPA,O=[N+]([O-])OCCCOc1ccc(/C=[N+](\[O-])Cc2ccccc2)cc1,2.2e-05,-4.657577319177793
11005599,841027,1364108,Cc1ccc2nc(Cl)c(/C=[N+](\[O-])C(C)(C)C)cc2c1,permeability,15.0,ucm/s,Permeability of the compound at pH 7.4 by PAMPA,Cc1ccc2nc(Cl)c(/C=[N+](\[O-])C(C)(C)C)cc2c1,1.4999999999999999e-05,-4.823908740944319
11005600,841027,1364107,CC(C)(C)/[N+]([O-])=C/c1cccc(C(F)(F)F)c1,permeability,27.0,ucm/s,Permeability of the compound at pH 7.4 by PAMPA,CC(C)(C)/[N+]([O-])=C/c1cccc(C(F)(F)F)c1,2.7e-05,-4.568636235841013
11014162,842162,1365101,O=C(CCCCN1CCCCC1)Nc1cc(-c2ccc(Cl)cc2)n[nH]1,permeability,10.0,ucm/s,Permeability of the compound at 10 uM after 4 hrs by PAMPA assay,O=C(CCCCN1CCCCC1)Nc1cc(-c2ccc(Cl)cc2)n[nH]1,9.999999999999999e-06,-5.0
11014163,842162,1365106,COc1ccc(-c2cc(NC(=O)CCCCN3CCCCC3)[nH]n2)cc1,permeability,10.0,ucm/s,Permeability of the compound at 10 uM after 4 hrs by PAMPA assay,COc1ccc(-c2cc(NC(=O)CCCCN3CCCCC3)[nH]n2)cc1,9.999999999999999e-06,-5.0
11014164,842162,1365107,COc1cccc(-c2cc(NC(=O)CCCCN3CCCCC3)[nH]n2)c1,permeability,10.0,ucm/s,Permeability of the compound at 10 uM after 4 hrs by PAMPA assay,COc1cccc(-c2cc(NC(=O)CCCCN3CCCCC3)[nH]n2)c1,9.999999999999999e-06,-5.0
11014165,842162,1365108,COc1ccccc1-c1cc(NC(=O)CCCCN2CCCCC2)[nH]n1,permeability,10.0,ucm/s,Permeability of the compound at 10 uM after 4 hrs by PAMPA assay,COc1ccccc1-c1cc(NC(=O)CCCCN2CCCCC2)[nH]n1,9.999999999999999e-06,-5.0
11014166,842162,1365109,COc1ccc(-c2n[nH]c(NC(=O)CCCCN3CCCCC3)c2C)cc1,permeability,10.0,ucm/s,Permeability of the compound at 10 uM after 4 hrs by PAMPA assay,COc1ccc(-c2n[nH]c(NC(=O)CCCCN3CCCCC3)c2C)cc1,9.999999999999999e-06,-5.0
11014167,842162,1365110,O=C(CCCCN1CCCCC1)Nc1cc(-c2ccc(F)cc2)n[nH]1,permeability,10.0,ucm/s,Permeability of the compound at 10 uM after 4 hrs by PAMPA assay,O=C(CCCCN1CCCCC1)Nc1cc(-c2ccc(F)cc2)n[nH]1,9.999999999999999e-06,-5.0
11014168,842162,1365111,O=C(CCCCN1CCCCC1)Nc1cc(-c2ccc(Br)cc2)n[nH]1,permeability,10.0,ucm/s,Permeability of the compound at 10 uM after 4 hrs by PAMPA assay,O=C(CCCCN1CCCCC1)Nc1cc(-c2ccc(Br)cc2)n[nH]1,9.999999999999999e-06,-5.0
11014169,842162,1365112,O=C(CCCCN1CCCCC1)Nc1cc(-c2ccncc2)n[nH]1,permeability,2.0,ucm/s,Permeability of the compound at 10 uM after 4 hrs by PAMPA assay,O=C(CCCCN1CCCCC1)Nc1cc(-c2ccncc2)n[nH]1,2e-06,-5.698970004336019
11014170,842162,1365113,O=C(CCCCN1CCCCC1)Nc1cc(-c2ccc(C(F)(F)F)cc2)n[nH]1,permeability,10.0,ucm/s,Permeability of the compound at 10 uM after 4 hrs by PAMPA assay,O=C(CCCCN1CCCCC1)Nc1cc(-c2ccc(C(F)(F)F)cc2)n[nH]1,9.999999999999999e-06,-5.0
11014171,842162,1365114,O=C(CCCCN1CCCCC1)Nc1cc(-c2ccco2)n[nH]1,permeability,10.0,ucm/s,Permeability of the compound at 10 uM after 4 hrs by PAMPA assay,O=C(CCCCN1CCCCC1)Nc1cc(-c2ccco2)n[nH]1,9.999999999999999e-06,-5.0
11014172,842162,1365115,COc1ccc(-c2cc(NC(=O)CCCCN3CCC(C)CC3)[nH]n2)cc1,permeability,10.0,ucm/s,Permeability of the compound at 10 uM after 4 hrs by PAMPA assay,COc1ccc(-c2cc(NC(=O)CCCCN3CCC(C)CC3)[nH]n2)cc1,9.999999999999999e-06,-5.0
11014173,842162,1365116,COc1ccc(-c2cc(NC(=O)CCCCN3CCOCC3)[nH]n2)cc1,permeability,10.0,ucm/s,Permeability of the compound at 10 uM after 4 hrs by PAMPA assay,COc1ccc(-c2cc(NC(=O)CCCCN3CCOCC3)[nH]n2)cc1,9.999999999999999e-06,-5.0
11014174,842162,1365117,COc1ccc(-c2cc(NC(=O)CCCCN3CCNC(=O)C3)[nH]n2)cc1,permeability,0.0,ucm/s,Permeability of the compound at 10 uM after 4 hrs by PAMPA assay,COc1ccc(-c2cc(NC(=O)CCCCN3CCNC(=O)C3)[nH]n2)cc1,0.0,
11014175,842162,1365118,COc1ccc(-c2cc(NC(=O)CCCCN3CCC(C(N)=O)CC3)[nH]n2)cc1,permeability,0.0,ucm/s,Permeability of the compound at 10 uM after 4 hrs by PAMPA assay,COc1ccc(-c2cc(NC(=O)CCCCN3CCC(C(N)=O)CC3)[nH]n2)cc1,0.0,
