activity_id,assay_id,molregno,smiles,standard_type,mdck_value,units,assay_description
3376242,645080,683044,CCS(=O)(=O)Nc1cncc(-c2ccccc2O[C@H]2C[C@@H]3CNC[C@H]2C3)c1.Cl,Papp,0.44,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells
3376243,645080,683045,CC(C)S(=O)(=O)Nc1cncc(-c2ccccc2O[C@H]2C[C@@H]3CNC[C@H]2C3)c1.Cl,Papp,0.56,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells
3506443,665270,581098,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C)c2)CCCCC1,Papp,4,nm/s,Apparent permeability across MDCK2 cells
3506444,665270,707699,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cc(CC(C)(C)C)no2)CCCCC1,Papp,180,nm/s,Apparent permeability across MDCK2 cells
3506445,665270,706301,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cc(C(C)(C)C)ncn2)CCCCC1,Papp,265,nm/s,Apparent permeability across MDCK2 cells
3506446,665270,706302,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C)c2)CC1,Papp,50,nm/s,Apparent permeability across MDCK2 cells
3506447,665270,706533,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cncc(CC(C)(C)C)c2)CC1,Papp,135,nm/s,Apparent permeability across MDCK2 cells
3506448,665270,706897,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2nc(CC(C)(C)C)cs2)CC1,Papp,113,nm/s,Apparent permeability across MDCK2 cells
3506449,665270,707008,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cnn(CC(C)(C)C)c2)CC1,Papp,106,nm/s,Apparent permeability across MDCK2 cells
3506991,665292,706535,Cn1ncc2c(Nc3ccc(S(C)(=O)=O)cc3)nc(-c3cccc4[nH]ncc34)nc21,Papp,0.37,10'-6 cm/s,Apparent permeability of the compound from apical to basolateral direction in MDCKI cells
3506997,665292,706536,Cn1ncc2c(Oc3ccc(S(C)(=O)=O)cc3)nc(-c3cccc4[nH]ncc34)nc21,Papp,2.5,10'-6 cm/s,Apparent permeability of the compound from apical to basolateral direction in MDCKI cells
3507003,665292,706654,Cn1ncc2c(-c3ccc(S(C)(=O)=O)cc3)nc(-c3cccc4[nH]ncc34)nc21,Papp,31.5,10'-6 cm/s,Apparent permeability of the compound from apical to basolateral direction in MDCKI cells
3507009,665292,706655,Cn1ncc2c(Oc3ccc(S(C)(=O)=O)cc3)cc(-c3cccc4[nH]ncc34)nc21,Papp,13.9,10'-6 cm/s,Apparent permeability of the compound from apical to basolateral direction in MDCKI cells
5120152,701213,1059527,O=c1[nH]nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,Papp,9,nm/s,Apparent permeability of the compound from apical to basolateral direction in MDCK2 cells at 5 uM after 120 mins
5120232,701213,1059550,O=c1n(-c2ccccn2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,Papp,51,nm/s,Apparent permeability of the compound from apical to basolateral direction in MDCK2 cells at 5 uM after 120 mins
5120246,701213,1059541,O=c1[nH]nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2cc(F)ccc2c1,Papp,73,nm/s,Apparent permeability of the compound from apical to basolateral direction in MDCK2 cells at 5 uM after 120 mins
5120258,701213,1059551,O=c1n(Cc2ccncc2)nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,Papp,81,nm/s,Apparent permeability of the compound from apical to basolateral direction in MDCK2 cells at 5 uM after 120 mins
5121176,701213,1059529,O=c1[nH]nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,Papp,157,nm/s,Apparent permeability of the compound from apical to basolateral direction in MDCK2 cells at 5 uM after 120 mins
5121177,701213,1059523,O=c1n(Cc2ccccn2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,Papp,185,nm/s,Apparent permeability of the compound from apical to basolateral direction in MDCK2 cells at 5 uM after 120 mins
5121178,701213,1059549,O=c1n(C2CCOC2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,Papp,218,nm/s,Apparent permeability of the compound from apical to basolateral direction in MDCK2 cells at 5 uM after 120 mins
5240849,728461,1073692,COc1ccc(-c2cc(N3C[C@H](N)[C@@H](N4CCCCC4=O)C3)ncn2)cn1,Papp,2.7,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells by RRCK assay
5240850,728461,1073693,N[C@H]1CN(c2ncnc(-c3ccccc3)n2)C[C@@H]1N1CCCCC1=O,Papp,35.7,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells by RRCK assay
5240851,728461,1073694,N[C@H]1CN(c2cc(N3CCC(F)(F)C3)ncn2)C[C@@H]1N1CCCCC1=O,Papp,1.8,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells by RRCK assay
5240852,728461,1073695,N[C@H]1CN(c2ncnc(N3CCC(F)(F)C3)n2)C[C@@H]1N1CCCCC1=O,Papp,3.8,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells by RRCK assay
5240853,728461,1073696,N[C@H]1CN(c2cc(N3CCC(F)(F)C3)ncn2)C[C@@H]1N1CC(F)(F)CCC1=O,Papp,3.4,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells by RRCK assay
5240854,728461,1073697,N[C@H]1CN(c2ncnc(N3CCC(F)(F)C3)n2)C[C@@H]1N1CC(F)(F)CCC1=O,Papp,5,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells by RRCK assay
5240855,728461,1073698,Cc1nc(N2C[C@H](N)[C@@H](N3CC(F)(F)CCC3=O)C2)cc(N2CCC(F)(F)C2)n1,Papp,3.9,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells by RRCK assay
6161546,740483,1138007,CC(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccccc3)[C@@H]2O)c1,permeability,19,10'-6 cm/s,Permeability from apical to basolateral side in dog MDCK cells expressing human MDR-1 gene
6161547,740483,1138008,CC(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cccc(Br)c3)[C@@H]2O)c1,permeability,5.4,10'-6 cm/s,Permeability from apical to basolateral side in dog MDCK cells expressing human MDR-1 gene
6161548,740483,1138009,CCCOc1cccc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)C)c3)[C@H]2O)c1,permeability,5.7,10'-6 cm/s,Permeability from apical to basolateral side in dog MDCK cells expressing human MDR-1 gene
6161549,740483,1138010,CCCOCc1cccc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)C)c3)[C@H]2O)c1,permeability,7,10'-6 cm/s,Permeability from apical to basolateral side in dog MDCK cells expressing human MDR-1 gene
6161550,740483,1138129,COc1ccc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)C)c3)[C@H]2O)cc1Br,permeability,3.7,10'-6 cm/s,Permeability from apical to basolateral side in dog MDCK cells expressing human MDR-1 gene
6161551,740483,1138005,CC(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)cc3)[C@@H]2O)c1,permeability,9,10'-6 cm/s,Permeability from apical to basolateral side in dog MDCK cells expressing human MDR-1 gene
6161552,740483,1138131,CC(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)c(CO)c3)[C@@H]2O)c1,permeability,1.8,10'-6 cm/s,Permeability from apical to basolateral side in dog MDCK cells expressing human MDR-1 gene
6161553,740483,1138132,CC(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)c(CCO)c3)[C@@H]2O)c1,permeability,0.9,10'-6 cm/s,Permeability from apical to basolateral side in dog MDCK cells expressing human MDR-1 gene
6161554,740483,1138133,CCCCc1cc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)C)c3)[C@H]2O)ccc1O,permeability,0.8,10'-6 cm/s,Permeability from apical to basolateral side in dog MDCK cells expressing human MDR-1 gene
6161555,740483,1138134,CCCc1cc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)C)c3)[C@H]2O)ccc1O,permeability,4.2,10'-6 cm/s,Permeability from apical to basolateral side in dog MDCK cells expressing human MDR-1 gene
6161556,740483,1138135,CCc1cc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)C)c3)[C@H]2O)ccc1O,permeability,15,10'-6 cm/s,Permeability from apical to basolateral side in dog MDCK cells expressing human MDR-1 gene
6161557,740483,1138136,CC(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)c(Br)c3)[C@@H]2O)c1,permeability,11,10'-6 cm/s,Permeability from apical to basolateral side in dog MDCK cells expressing human MDR-1 gene
6161558,740483,1138137,CNC(=O)Oc1ccc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)C)c3)[C@H]2O)cc1Br,permeability,3.8,10'-6 cm/s,Permeability from apical to basolateral side in dog MDCK cells expressing human MDR-1 gene
6161559,740483,1038195,CCCN1C(=O)OC[C@@H]1Cc1cc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)C)c3)[C@H]2O)ccc1O,permeability,1.4,10'-6 cm/s,Permeability from apical to basolateral side in dog MDCK cells expressing human MDR-1 gene
6161560,740483,1138138,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(C(C)C)c1,permeability,2.2,10'-6 cm/s,Permeability from apical to basolateral side in dog MDCK cells expressing human MDR-1 gene
6161561,740483,1138142,CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)c(Br)c3)[C@@H]2O)c1,permeability,7.7,10'-6 cm/s,Permeability from apical to basolateral side in dog MDCK cells expressing human MDR-1 gene
6221512,749788,452650,CN(c1ccccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,Papp,9.2,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells
6221513,749788,453009,CN(C)[C@@H]1CCC[C@H]1Nc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1C(F)(F)F,Papp,9.5,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells
6221514,749788,453084,CNS(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(N[C@@H]3CCC[C@H]3N(C)C)n2)cc1,Papp,5.3,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells
6221515,749788,1150508,CN(C)[C@@H]1CCC[C@H]1Nc1nc(Nc2ccc(S(=O)(=O)NC3CC3)cc2)ncc1C(F)(F)F,Papp,4.8,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells
6221516,749788,1341412,CN=[S+](C)([O-])c1ccc(Nc2ncc(C(F)(F)F)c(N[C@@H]3CCC[C@H]3N(C)C)n2)cc1,Papp,4.4,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells
6221517,749788,1341413,CCN=[S+](C)([O-])c1ccc(Nc2ncc(C(F)(F)F)c(N[C@@H]3CCC[C@H]3N(C)C)n2)cc1,Papp,4.7,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells
6221518,749788,1341414,CC(C)N=[S+](C)([O-])c1ccc(Nc2ncc(C(F)(F)F)c(N[C@@H]3CCC[C@H]3N(C)C)n2)cc1,Papp,6.6,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells
6221519,749788,1341415,CN(C)[C@@H]1CCC[C@H]1Nc1nc(Nc2ccc([S+](C)(=N)[O-])cc2)ncc1C(F)(F)F,Papp,1,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells
6221520,749788,1341412,CN=[S+](C)([O-])c1ccc(Nc2ncc(C(F)(F)F)c(N[C@@H]3CCC[C@H]3N(C)C)n2)cc1,Papp,5.1,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells
6221521,749788,1341413,CCN=[S+](C)([O-])c1ccc(Nc2ncc(C(F)(F)F)c(N[C@@H]3CCC[C@H]3N(C)C)n2)cc1,Papp,8.3,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells
6221522,749788,1590684,CC[S+]([O-])(=NC)c1ccc(Nc2ncc(C(F)(F)F)c(N[C@@H]3CCC[C@H]3N(C)C)n2)cc1,Papp,7.8,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells
6221523,749788,1341412,CN=[S+](C)([O-])c1ccc(Nc2ncc(C(F)(F)F)c(N[C@@H]3CCC[C@H]3N(C)C)n2)cc1,Papp,5.7,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells
6221524,749788,1341413,CCN=[S+](C)([O-])c1ccc(Nc2ncc(C(F)(F)F)c(N[C@@H]3CCC[C@H]3N(C)C)n2)cc1,Papp,9.3,10'-6 cm/s,Apparent permeability from apical to basolateral side of MDCK cells
6221232,751388,1151344,c1ccc2cc(-c3nn[nH]c3-c3ccncc3)ccc2c1,Papp,152,nm/s,Apparent permeability from apical to basolateral side in MDCK2 cells at 5 uM after 120 mins
6221230,751388,1151332,c1ccc2cc(-n3cnnc3-c3ccncc3)ccc2c1,Papp,306,nm/s,Apparent permeability from apical to basolateral side in MDCK2 cells at 5 uM after 120 mins
6221231,751388,1151338,c1ccc2cc(-c3cnnn3-c3ccncc3)ccc2c1,Papp,379,nm/s,Apparent permeability from apical to basolateral side in MDCK2 cells at 5 uM after 120 mins
6221233,751388,1151345,c1ccc2cc(-c3[nH]ncc3-c3ccncc3)ccc2c1,Papp,169,nm/s,Apparent permeability from apical to basolateral side in MDCK2 cells at 5 uM after 120 mins
6218285,751717,1151084,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2C(=O)O)CC1,Papp,2.6,nm/s,Apparent permeability across dog MDCK cell
6218286,751717,1151085,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2cccc(C(=O)O)c2)CC1,Papp,4.2,nm/s,Apparent permeability across dog MDCK cell
6218287,751717,1151142,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)C(C)(C)c2nnn[nH]2)CC1,Papp,1.3,nm/s,Apparent permeability across dog MDCK cell
6218288,751717,1151143,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)C(C)(C)C(=O)NS(C)(=O)=O)CC1,Papp,1.5,nm/s,Apparent permeability across dog MDCK cell
6218290,751717,1151145,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2cccc(C(=O)NO)c2)CC1,Papp,1.7,nm/s,Apparent permeability across dog MDCK cell
6218291,751717,1151146,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccc3c(c2)CC(=O)NS3(=O)=O)CC1,Papp,6.7,nm/s,Apparent permeability across dog MDCK cell
6218292,751717,1151147,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2cccc(-c3noc(=S)[nH]3)c2)CC1,Papp,1.9,nm/s,Apparent permeability across dog MDCK cell
6218293,751717,1151148,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)C(C)(C)CO)CC1,Papp,236,nm/s,Apparent permeability across dog MDCK cell
6218294,751717,1151149,COC(=O)c1cccc(C(=O)N2CCC(CCN3C4CCC3CC(n3c(C)nc5ccccc53)C4)(c3ccccc3)CC2)c1,Papp,192,nm/s,Apparent permeability across dog MDCK cell
6218295,751717,1151141,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2cccc(C(N)=O)c2)CC1,Papp,1.9,nm/s,Apparent permeability across dog MDCK cell
6218296,751717,1151150,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2cccc(S(N)(=O)=O)c2)CC1,Papp,1,nm/s,Apparent permeability across dog MDCK cell
6218297,751717,1151153,CNS(=O)(=O)c1cccc(C(=O)N2CCC(CCN3C4CCC3CC(n3c(C)nc5ccccc53)C4)(c3ccccc3)CC2)c1,Papp,4.6,nm/s,Apparent permeability across dog MDCK cell
6218298,751717,1151154,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2cccc(S(=O)(=O)N(C)C)c2)CC1,Papp,77.7,nm/s,Apparent permeability across dog MDCK cell
6300932,758597,689647,CN(C)CCNC(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,Papp,2.1,10'-6 cm/s,Apparent permeability across MDCK cells at 10 uM after 1 hr by LC/MS/MS analysis
6300933,758597,1165289,O=C(NCCN1CCCC1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,Papp,2.3,10'-6 cm/s,Apparent permeability across MDCK cells at 10 uM after 1 hr by LC/MS/MS analysis
6300934,758597,1165292,CN(C)CCNC(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1F,Papp,6.2,10'-6 cm/s,Apparent permeability across MDCK cells at 10 uM after 1 hr by LC/MS/MS analysis
6300935,758597,1165293,O=C(NCCN1CCCC1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1F,Papp,5.6,10'-6 cm/s,Apparent permeability across MDCK cells at 10 uM after 1 hr by LC/MS/MS analysis
6300936,758597,1165295,O=C(NC[C@@H]1C[C@@H](F)CN1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1F,Papp,4.2,10'-6 cm/s,Apparent permeability across MDCK cells at 10 uM after 1 hr by LC/MS/MS analysis
6300937,758597,1165305,O=C(NC[C@@H]1C[C@@H](F)CN1)c1ccc(-c2cnc3ccc(NC4CCC4)nn23)cc1F,Papp,7,10'-6 cm/s,Apparent permeability across MDCK cells at 10 uM after 1 hr by LC/MS/MS analysis
6333148,763291,1117904,COc1cc2cncnc2cc1OCCc1ccc2ccccc2n1,Papp,3,10'-6 cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells expressing human MDR
6333149,763291,1171339,COc1cc2ncnc(N(C)C)c2cc1OCCc1ccc2ccccc2n1,Papp,19,10'-6 cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells expressing human MDR
6333150,763291,1171340,COc1cc2ncnc(-c3cccnc3)c2cc1OCCc1ccc2ccccc2n1,Papp,0.4,10'-6 cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells expressing human MDR
6333151,763291,1171341,COc1cc2ncn(C)c(=O)c2cc1OCCc1ccc2ccccc2n1,Papp,18,10'-6 cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells expressing human MDR
6353418,767572,1172216,O=C(CN1C(=O)CCc2ncccc21)Nc1scc(Br)c1-c1ncn[nH]1,Papp,368,nm/s,Apparent permeability from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS method
6353419,767572,1172223,O=C(Cn1c(=O)ccc2cc(F)c(F)cc21)Nc1scc(Br)c1-c1ncn[nH]1,Papp,83.1,nm/s,Apparent permeability from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS method
6353420,767572,1172224,O=C(Cn1c(=O)ccc2cc(C(F)(F)F)ccc21)Nc1scc(Br)c1-c1ncn[nH]1,Papp,36.2,nm/s,Apparent permeability from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS method
6353421,767572,1172229,N#Cc1ccc2c(ccc(=O)n2CC(=O)Nc2scc(Br)c2-c2ncn[nH]2)c1,Papp,34.3,nm/s,Apparent permeability from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS method
6346912,767817,1172268,CC(CN1CC2CCC1C2)NCC(O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,Papp,18.8,10'-6 cm/s,Apparent permeability from apical to basolateral side of dog MDCK cells at 5 uM after 2 hrs by LC/MS/MS analysis
6346898,767817,1172257,CC1CCN(CC(C)(C)NCC(O)c2cc(C(F)(F)F)nc3c(C(F)(F)F)cccc23)CC1,Papp,44.2,10'-6 cm/s,Apparent permeability from apical to basolateral side of dog MDCK cells at 5 uM after 2 hrs by LC/MS/MS analysis
6346907,767817,1172263,CC(CN1CCCC1)NCC(O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,Papp,33.1,10'-6 cm/s,Apparent permeability from apical to basolateral side of dog MDCK cells at 5 uM after 2 hrs by LC/MS/MS analysis
6346908,767817,1172264,CC1CC(C)CN(CCNCC(O)c2cc(C(F)(F)F)nc3c(C(F)(F)F)cccc23)C1,Papp,32.7,10'-6 cm/s,Apparent permeability from apical to basolateral side of dog MDCK cells at 5 uM after 2 hrs by LC/MS/MS analysis
6346910,767817,1172266,Cc1ccc(S(=O)(=O)N(CCN2CCCCC2)CC(O)c2cc(C(F)(F)F)nc3c(C(F)(F)F)cccc23)cc1,Papp,2.5,10'-6 cm/s,Apparent permeability from apical to basolateral side of dog MDCK cells at 5 uM after 2 hrs by LC/MS/MS analysis
6346911,767817,1172267,OC(CNCCN1CC2CCC1C2)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,Papp,14.2,10'-6 cm/s,Apparent permeability from apical to basolateral side of dog MDCK cells at 5 uM after 2 hrs by LC/MS/MS analysis
6346913,767817,1172269,CC(C)(CN1CC2CCC1C2)NCC(O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,Papp,25.1,10'-6 cm/s,Apparent permeability from apical to basolateral side of dog MDCK cells at 5 uM after 2 hrs by LC/MS/MS analysis
6346914,767817,1172270,CN(CCNCC(O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)CC(O)c1ccc(C(F)(F)F)c2nc(C(F)(F)F)ccc12,Papp,0.14,10'-6 cm/s,Apparent permeability from apical to basolateral side of dog MDCK cells at 5 uM after 2 hrs by LC/MS/MS analysis
6346916,767817,1172272,CNCCN(CC(O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)CC(O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,Papp,0.3,10'-6 cm/s,Apparent permeability from apical to basolateral side of dog MDCK cells at 5 uM after 2 hrs by LC/MS/MS analysis
6346918,767817,1172274,CN(CCN)CC(O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,Papp,4.9,10'-6 cm/s,Apparent permeability from apical to basolateral side of dog MDCK cells at 5 uM after 2 hrs by LC/MS/MS analysis
6346919,767817,1172275,CNCCN(C)CC(O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,Papp,5.66,10'-6 cm/s,Apparent permeability from apical to basolateral side of dog MDCK cells at 5 uM after 2 hrs by LC/MS/MS analysis
6346920,767817,1172276,NCCN(Cc1ccccc1)CC(O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,Papp,9.06,10'-6 cm/s,Apparent permeability from apical to basolateral side of dog MDCK cells at 5 uM after 2 hrs by LC/MS/MS analysis
6346923,767817,1172279,CC(CNC(C)(C)C)NCC(O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,Papp,13.1,10'-6 cm/s,Apparent permeability from apical to basolateral side of dog MDCK cells at 5 uM after 2 hrs by LC/MS/MS analysis
