activity_id,assay_id,molregno,smiles,standard_type,caco2_value,units,assay_description,canonical_smiles,papp_cms_caco2,log10_caco2
23192380,2110122,2565570,CCN(C(=O)c1cc(C(C)C)c(O)cc1O)c1cccnc1,permeability,31.86,10^-6 cm/s,Apparent permeability across apical to basolateral in human Caco2 cells by LC-MS/MS analysis,CCN(C(=O)c1cc(C(C)C)c(O)cc1O)c1cccnc1,3.1859999999999997e-05,-4.496754228534887
23192381,2110122,1219,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,permeability,14.39,10^-6 cm/s,Apparent permeability across apical to basolateral in human Caco2 cells by LC-MS/MS analysis,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1.439e-05,-4.841939206063395
23192382,2110122,1279,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,permeability,0.45,10^-6 cm/s,Apparent permeability across apical to basolateral in human Caco2 cells by LC-MS/MS analysis,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,4.5e-07,-6.346787486224656
23192383,2110122,407506,COC(=O)c1ccccc1-c1c2ccc(N)cc2[o+]c2cc(N)ccc12.[Cl-],permeability,0.68,10^-6 cm/s,Apparent permeability across apical to basolateral in human Caco2 cells by LC-MS/MS analysis,COC(=O)c1ccccc1-c1c2ccc(N)cc2[o+]c2cc(N)ccc12,6.800000000000001e-07,-6.167491087293763
23200900,2111964,2564577,[2H]C([2H])([2H])N1C(=O)[C@@H](F)C[C@@H]1C(=O)N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,permeability,92.0,nm/s,Permeability across apical to basolateral membrane in human Caco-2 cells,[2H]C([2H])([2H])N1C(=O)[C@@H](F)C[C@@H]1C(=O)N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,9.2e-08,-7.036212172654444
23200899,2111964,2509109,CC(C)(O)C(=O)N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,permeability,106.0,nm/s,Permeability across apical to basolateral membrane in human Caco-2 cells,CC(C)(O)C(=O)N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,1.0600000000000001e-07,-6.97469413473523
23200901,2111964,2561473,CS(=O)(=O)N1CCC(N[C@@H]2CC[C@@]3(S(=O)(=O)c4ccc(F)cc4)c4ccc(C(F)(C(F)(F)F)C(F)(F)F)cc4CC[C@@H]23)CC1,permeability,53.0,nm/s,Permeability across apical to basolateral membrane in human Caco-2 cells,CS(=O)(=O)N1CCC(N[C@@H]2CC[C@@]3(S(=O)(=O)c4ccc(F)cc4)c4ccc(C(F)(C(F)(F)F)C(F)(F)F)cc4CC[C@@H]23)CC1,5.3000000000000005e-08,-7.275724130399211
23200902,2111964,2552792,O=S1(=O)CCC(N[C@@H]2CC[C@@]3(S(=O)(=O)c4ccc(F)cc4)c4ccc(C(F)(C(F)(F)F)C(F)(F)F)cc4CC[C@@H]23)CC1,permeability,73.0,nm/s,Permeability across apical to basolateral membrane in human Caco-2 cells,O=S1(=O)CCC(N[C@@H]2CC[C@@]3(S(=O)(=O)c4ccc(F)cc4)c4ccc(C(F)(C(F)(F)F)C(F)(F)F)cc4CC[C@@H]23)CC1,7.3e-08,-7.136677139879544
23200903,2111964,2552388,O=S1(=O)CCC(O)(N[C@@H]2CC[C@@]3(S(=O)(=O)c4ccc(F)cc4)c4ccc(C(F)(C(F)(F)F)C(F)(F)F)cc4CC[C@@H]23)CC1,permeability,46.0,nm/s,Permeability across apical to basolateral membrane in human Caco-2 cells,O=S1(=O)CCC(O)(N[C@@H]2CC[C@@]3(S(=O)(=O)c4ccc(F)cc4)c4ccc(C(F)(C(F)(F)F)C(F)(F)F)cc4CC[C@@H]23)CC1,4.6e-08,-7.337242168318426
23200904,2111964,2565097,C[C@H]1C[C@H](C(=O)O)CC[C@H]1NN1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,permeability,240.0,nm/s,Permeability across apical to basolateral membrane in human Caco-2 cells,C[C@H]1C[C@H](C(=O)O)CC[C@H]1NN1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,2.4000000000000003e-07,-6.619788758288394
23208813,2113378,2556249,Cc1cc(NC(=O)[C@H](O)c2cc(F)cc(F)c2)ccc1-c1cnc(N)c(C(=O)NC(C)C)c1,permeability,15.0,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,Cc1cc(NC(=O)[C@H](O)c2cc(F)cc(F)c2)ccc1-c1cnc(N)c(C(=O)NC(C)C)c1,1.4999999999999999e-05,-4.823908740944319
23208814,2113378,2557469,CCNC(=O)c1cc(-c2ccc(NC(=O)[C@H](O)c3cc(F)cc(F)c3)cc2C)cnc1N,permeability,14.0,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,CCNC(=O)c1cc(-c2ccc(NC(=O)[C@H](O)c3cc(F)cc(F)c3)cc2C)cnc1N,1.4e-05,-4.853871964321762
23208815,2113378,2563653,Cc1cc(NC(=O)[C@H](O)c2cc(F)cc(F)c2)ccc1-c1cnc(N)c(C(=O)NC2CC2)c1,permeability,14.0,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,Cc1cc(NC(=O)[C@H](O)c2cc(F)cc(F)c2)ccc1-c1cnc(N)c(C(=O)NC2CC2)c1,1.4e-05,-4.853871964321762
23208816,2113378,2546992,Cc1cc(NC(=O)[C@H](O)c2cccc(Cl)c2)ccc1-c1cnc(N)c(C(=O)NC(C)C)c1,permeability,22.0,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,Cc1cc(NC(=O)[C@H](O)c2cccc(Cl)c2)ccc1-c1cnc(N)c(C(=O)NC(C)C)c1,2.2e-05,-4.657577319177793
23208817,2113378,2541914,CC(C)NC(=O)c1cc(-c2ccc(NC(=O)[C@H](O)c3cc(F)cc(F)c3)cc2Cl)cnc1N,permeability,24.0,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,CC(C)NC(=O)c1cc(-c2ccc(NC(=O)[C@H](O)c3cc(F)cc(F)c3)cc2Cl)cnc1N,2.4e-05,-4.619788758288394
23208818,2113378,2551553,CCc1cc(NC(=O)[C@H](O)c2cc(F)cc(F)c2)ccc1-c1cnc(N)c(C(=O)NC(C)C)c1,permeability,22.0,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,CCc1cc(NC(=O)[C@H](O)c2cc(F)cc(F)c2)ccc1-c1cnc(N)c(C(=O)NC(C)C)c1,2.2e-05,-4.657577319177793
23209760,2113601,2565877,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1ccnc2[nH]c(-c3ccc(C(=O)N4CCOCC4)cc3)nc12,Papp,0.02,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1ccnc2[nH]c(-c3ccc(C(=O)N4CCOCC4)cc3)nc12,2e-08,-7.698970004336019
23209761,2113601,2543621,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1ccnc2[nH]c(-c3cnn(C)c3)nc12,Papp,0.6,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1ccnc2[nH]c(-c3cnn(C)c3)nc12,6e-07,-6.221848749616356
23209762,2113601,2543217,Cc1cc(-c2ccnc3[nH]c(-c4cnn(C)c4)nc23)ccc1CNC(=O)c1ccc(C(C)(C)C)cc1,Papp,0.2,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,Cc1cc(-c2ccnc3[nH]c(-c4cnn(C)c4)nc23)ccc1CNC(=O)c1ccc(C(C)(C)C)cc1,2e-07,-6.698970004336019
23209763,2113601,2550988,Cn1cc(-c2nc3c(-c4ccc(CNC(=O)c5ccc(C(C)(C)C)cc5)c(F)c4)ccnc3[nH]2)cn1,Papp,0.4,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,Cn1cc(-c2nc3c(-c4ccc(CNC(=O)c5ccc(C(C)(C)C)cc5)c(F)c4)ccnc3[nH]2)cn1,4e-07,-6.3979400086720375
23209764,2113601,2544006,Cn1cc(-c2nc3c(-c4ccc(CNC(=O)c5nc(C(C)(C)C)no5)c(F)c4)ccnc3[nH]2)cn1,Papp,11.0,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,Cn1cc(-c2nc3c(-c4ccc(CNC(=O)c5nc(C(C)(C)C)no5)c(F)c4)ccnc3[nH]2)cn1,1.1e-05,-4.958607314841775
23209765,2113601,2559140,Cn1cc(-c2nc3c(-c4ccc(CNC(=O)c5nc(C6(C)CC6)no5)c(F)c4)ccnc3[nH]2)cn1,Papp,2.8,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,Cn1cc(-c2nc3c(-c4ccc(CNC(=O)c5nc(C6(C)CC6)no5)c(F)c4)ccnc3[nH]2)cn1,2.8e-06,-5.552841968657781
23209766,2113601,2542991,Cn1cc(-c2nc3c(-c4ccc(CNC(=O)c5noc(C(C)(C)C)n5)c(F)c4)ccnc3[nH]2)cn1,Papp,2.5,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,Cn1cc(-c2nc3c(-c4ccc(CNC(=O)c5noc(C(C)(C)C)n5)c(F)c4)ccnc3[nH]2)cn1,2.4999999999999998e-06,-5.6020599913279625
23209767,2113601,2551034,Cn1cc(-c2nc3c(-c4ccc(CNC(=O)c5cc(C(C)(C)C)no5)c(F)c4)ccnc3[nH]2)cn1,Papp,3.0,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,Cn1cc(-c2nc3c(-c4ccc(CNC(=O)c5cc(C(C)(C)C)no5)c(F)c4)ccnc3[nH]2)cn1,3e-06,-5.522878745280337
23209768,2113601,2565196,Cn1cc(-c2nc3c(-c4ccc(CNC(=O)c5cc6c(s5)CCCC6)c(F)c4)ccnc3[nH]2)cn1,Papp,0.6,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,Cn1cc(-c2nc3c(-c4ccc(CNC(=O)c5cc6c(s5)CCCC6)c(F)c4)ccnc3[nH]2)cn1,6e-07,-6.221848749616356
23209769,2113601,2559252,Cn1cc(-c2nc3c(-c4ccc(CNC(=O)c5ccc(C(C)(C)C)cn5)c(F)c4)ccnc3[nH]2)cn1,Papp,0.3,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,Cn1cc(-c2nc3c(-c4ccc(CNC(=O)c5ccc(C(C)(C)C)cn5)c(F)c4)ccnc3[nH]2)cn1,3e-07,-6.522878745280337
23209770,2113601,2549226,Cn1cc(-c2nc3c(-c4ccc(CN5CCc6cc(C(C)(C)C)ccc6C5=O)c(F)c4)ccnc3[nH]2)cn1,Papp,0.2,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,Cn1cc(-c2nc3c(-c4ccc(CN5CCc6cc(C(C)(C)C)ccc6C5=O)c(F)c4)ccnc3[nH]2)cn1,2e-07,-6.698970004336019
23209771,2113601,2563399,CC1CC2(C1)CN(C(=O)NCc1ccc(-c3ccnc4[nH]c(-c5cnn(C)c5)nc34)cc1F)C2,Papp,8.0,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,CC1CC2(C1)CN(C(=O)NCc1ccc(-c3ccnc4[nH]c(-c5cnn(C)c5)nc34)cc1F)C2,8e-06,-5.096910013008056
23209772,2113601,2540587,Cn1cc(-c2nc3c(-c4ccc(CNC(=O)N5CC(OC(C)(C)C)C5)c(F)c4)ccnc3[nH]2)cn1,Papp,0.4,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,Cn1cc(-c2nc3c(-c4ccc(CNC(=O)N5CC(OC(C)(C)C)C5)c(F)c4)ccnc3[nH]2)cn1,4e-07,-6.3979400086720375
23209773,2113601,2555383,CC(C)(C)c1noc(C(=O)NCc2ccc(-c3ccnc4[nH]c(-c5cnn(C6CCOCC6)c5)nc34)cc2F)n1,Papp,0.8,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,CC(C)(C)c1noc(C(=O)NCc2ccc(-c3ccnc4[nH]c(-c5cnn(C6CCOCC6)c5)nc34)cc2F)n1,8e-07,-6.096910013008056
23209774,2113601,2571873,CC(C)(C)c1noc(C(=O)NCc2ccc(-c3ccnc4[nH]c(-c5cnn(CCN6CCOCC6)c5)nc34)cc2F)n1,Papp,0.5,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,CC(C)(C)c1noc(C(=O)NCc2ccc(-c3ccnc4[nH]c(-c5cnn(CCN6CCOCC6)c5)nc34)cc2F)n1,5e-07,-6.301029995663981
23209775,2113601,2546166,COc1ccnc(-c2nc3c(-c4ccc(CNC(=O)c5nc(C(C)(C)C)no5)c(F)c4)ccnc3[nH]2)c1,Papp,2.2,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,COc1ccnc(-c2nc3c(-c4ccc(CNC(=O)c5nc(C(C)(C)C)no5)c(F)c4)ccnc3[nH]2)c1,2.2e-06,-5.657577319177793
23209776,2113601,2549687,Cn1cc(-c2nc3c(-c4ccc(C5(NC(=O)c6nc(C(C)(C)C)no6)CC5)cc4)ccnc3[nH]2)cn1,Papp,1.1,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,Cn1cc(-c2nc3c(-c4ccc(C5(NC(=O)c6nc(C(C)(C)C)no6)CC5)cc4)ccnc3[nH]2)cn1,1.1e-06,-5.958607314841775
23209777,2113601,2549631,Cn1cc(-c2nc3c(-c4ccc5c(c4)CCCC5NC(=O)c4nc(C(C)(C)C)no4)ccnc3[nH]2)cn1,Papp,1.0,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,Cn1cc(-c2nc3c(-c4ccc5c(c4)CCCC5NC(=O)c4nc(C(C)(C)C)no4)ccnc3[nH]2)cn1,1e-06,-6.0
23209778,2113601,2563646,Cn1cc(-c2nc3c(-c4ccc5c(c4)CCC[C@@H]5NC(=O)c4nc(C(C)(C)C)no4)ccnc3[nH]2)cn1,Papp,5.0,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,Cn1cc(-c2nc3c(-c4ccc5c(c4)CCC[C@@H]5NC(=O)c4nc(C(C)(C)C)no4)ccnc3[nH]2)cn1,4.9999999999999996e-06,-5.301029995663981
23209779,2113601,2553659,Cn1cc(-c2nc3c(-c4ccc5c(c4)CCC[C@H]5NC(=O)c4nc(C(C)(C)C)no4)ccnc3[nH]2)cn1,Papp,1.0,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,Cn1cc(-c2nc3c(-c4ccc5c(c4)CCC[C@H]5NC(=O)c4nc(C(C)(C)C)no4)ccnc3[nH]2)cn1,1e-06,-6.0
23209780,2113601,2541781,CC(C)(C)c1noc(C(=O)NC2CCCc3cc(-c4ccnc5[nH]c(-c6cnn(C7CCOCC7)c6)nc45)ccc32)n1,Papp,0.4,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,CC(C)(C)c1noc(C(=O)NC2CCCc3cc(-c4ccnc5[nH]c(-c6cnn(C7CCOCC7)c6)nc45)ccc32)n1,4e-07,-6.3979400086720375
23209781,2113601,2570097,Cc1c(-c2nc3c(-c4ccc5c(c4)CCC[C@H]5NC(=O)c4nc(C(C)(C)C)no4)ccnc3[nH]2)cnn1C1CCOCC1,Papp,5.0,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,Cc1c(-c2nc3c(-c4ccc5c(c4)CCC[C@H]5NC(=O)c4nc(C(C)(C)C)no4)ccnc3[nH]2)cnn1C1CCOCC1,4.9999999999999996e-06,-5.301029995663981
23209782,2113601,2565863,Cc1nn(C2CCOCC2)cc1-c1nc2c(-c3ccc4c(c3)CCC[C@@H]4NC(=O)c3nc(C(C)(C)C)no3)ccnc2[nH]1,Papp,1.3,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,Cc1nn(C2CCOCC2)cc1-c1nc2c(-c3ccc4c(c3)CCC[C@@H]4NC(=O)c3nc(C(C)(C)C)no3)ccnc2[nH]1,1.3e-06,-5.886056647693163
23209783,2113601,2551230,Cc1c(-c2nc3c(-c4ccc5c(c4)CCC[C@@H]5NC(=O)c4nc(C(C)(C)C)no4)ccnc3[nH]2)cnn1C(C)C,Papp,0.6,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,Cc1c(-c2nc3c(-c4ccc5c(c4)CCC[C@@H]5NC(=O)c4nc(C(C)(C)C)no4)ccnc3[nH]2)cnn1C(C)C,6e-07,-6.221848749616356
23209784,2113601,2545722,Cc1nn(C(C)C)cc1-c1nc2c(-c3ccc4c(c3)CCC[C@@H]4NC(=O)c3nc(C(C)(C)C)no3)ccnc2[nH]1,Papp,2.0,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,Cc1nn(C(C)C)cc1-c1nc2c(-c3ccc4c(c3)CCC[C@@H]4NC(=O)c3nc(C(C)(C)C)no3)ccnc2[nH]1,2e-06,-5.698970004336019
23209785,2113601,2556303,Cc1nn(C(C)C)c(C)c1-c1nc2c(-c3ccc4c(c3)CCC[C@H]4NC(=O)c3nc(C(C)(C)C)no3)ccnc2[nH]1,Papp,3.4,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,Cc1nn(C(C)C)c(C)c1-c1nc2c(-c3ccc4c(c3)CCC[C@H]4NC(=O)c3nc(C(C)(C)C)no3)ccnc2[nH]1,3.3999999999999996e-06,-5.468521082957745
23209786,2113601,2562584,CC(C)n1cc(-c2nc3c(-c4ccc5c(c4)CCC[C@@H]5NC(=O)c4nc(C(C)(C)C)no4)ccnc3[nH]2)cn1,Papp,2.6,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,CC(C)n1cc(-c2nc3c(-c4ccc5c(c4)CCC[C@@H]5NC(=O)c4nc(C(C)(C)C)no4)ccnc3[nH]2)cn1,2.6e-06,-5.585026652029182
23209787,2113601,2571617,Cc1nn(C(C)C)c(C)c1-c1nc2c(-c3ccc4c(c3)CCCC[C@H]4NC(=O)c3nc(C(C)(C)C)no3)ccnc2[nH]1,Papp,0.7,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,Cc1nn(C(C)C)c(C)c1-c1nc2c(-c3ccc4c(c3)CCCC[C@H]4NC(=O)c3nc(C(C)(C)C)no3)ccnc2[nH]1,7e-07,-6.154901959985743
23209788,2113601,1353674,CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1,Papp,4.6,10^-6 cm/s,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1,4.599999999999999e-06,-5.337242168318426
23217272,2115056,1334474,N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,permeability,0.17,10^-6 cm/s,Permeability across apical to basolateral side in human Caco-2 cells,N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,1.7000000000000001e-07,-6.769551078621726
23217273,2115056,2569582,CC(=O)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(C)=O)[C@@H]1OC(C)=O,permeability,0.9,10^-6 cm/s,Permeability across apical to basolateral side in human Caco-2 cells,CC(=O)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(C)=O)[C@@H]1OC(C)=O,9e-07,-6.045757490560675
23217274,2115056,2542971,CCC(=O)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(=O)CC)[C@@H]1OC(=O)CC,permeability,0.1,10^-6 cm/s,Permeability across apical to basolateral side in human Caco-2 cells,CCC(=O)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(=O)CC)[C@@H]1OC(=O)CC,1e-07,-7.0
23217275,2115056,2569938,CC(C)C(=O)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(=O)C(C)C)[C@@H]1OC(=O)C(C)C,permeability,2.1,10^-6 cm/s,Permeability across apical to basolateral side in human Caco-2 cells,CC(C)C(=O)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(=O)C(C)C)[C@@H]1OC(=O)C(C)C,2.1e-06,-5.6777807052660805
23217276,2115056,2545433,CC(C)[C@H](N)C(=O)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,permeability,0.55,10^-6 cm/s,Permeability across apical to basolateral side in human Caco-2 cells,CC(C)[C@H](N)C(=O)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,5.5e-07,-6.259637310505756
23217685,2115163,2569982,Cn1c(Cl)cnc1CNc1ccc2sncc2c1,Papp,219.0,nm/s,Apparent permeability across apical to basolateral membrane in human Caco-2 cells incubated for 30 mins by LC-MS/MS analysis,Cn1c(Cl)cnc1CNc1ccc2sncc2c1,2.1900000000000002e-07,-6.6595558851598815
23217686,2115163,2543497,Clc1cnc(CNc2ccc3sncc3c2)s1,Papp,167.0,nm/s,Apparent permeability across apical to basolateral membrane in human Caco-2 cells incubated for 30 mins by LC-MS/MS analysis,Clc1cnc(CNc2ccc3sncc3c2)s1,1.67e-07,-6.777283528852417
23217687,2115163,2548253,Clc1cnc(CNc2ccc3cnsc3c2)s1,Papp,106.8,nm/s,Apparent permeability across apical to basolateral membrane in human Caco-2 cells incubated for 30 mins by LC-MS/MS analysis,Clc1cnc(CNc2ccc3cnsc3c2)s1,1.068e-07,-6.9714287473074625
23217688,2115163,2557764,Clc1cnc(CNc2cc3sncc3cc2Cl)s1,Papp,41.0,nm/s,Apparent permeability across apical to basolateral membrane in human Caco-2 cells incubated for 30 mins by LC-MS/MS analysis,Clc1cnc(CNc2cc3sncc3cc2Cl)s1,4.1e-08,-7.3872161432802645
23222161,2115917,2544322,CCC(C)(NC(=O)c1cc(F)cc2cc(-c3ccc(Cl)cc3)oc12)C(=O)O,permeability,85.0,10^-7 cm/s,Permeability of compound across apical to basolateral side in human Caco2 cells,CCC(C)(NC(=O)c1cc(F)cc2cc(-c3ccc(Cl)cc3)oc12)C(=O)O,8.5e-06,-5.070581074285707
23222162,2115917,2547854,CC(C)(NC(=O)c1cc(F)cc2cc(-c3ccc(Cl)cc3)oc12)C(=O)O,permeability,108.0,10^-7 cm/s,Permeability of compound across apical to basolateral side in human Caco2 cells,CC(C)(NC(=O)c1cc(F)cc2cc(-c3ccc(Cl)cc3)oc12)C(=O)O,1.08e-05,-4.966576244513051
23222163,2115917,2548918,O=C(NC1(C(=O)O)CCC1)c1cc(F)cc2cc(-c3ccc(C(F)(F)F)cc3)oc12,permeability,184.0,10^-7 cm/s,Permeability of compound across apical to basolateral side in human Caco2 cells,O=C(NC1(C(=O)O)CCC1)c1cc(F)cc2cc(-c3ccc(C(F)(F)F)cc3)oc12,1.84e-05,-4.735182176990463
23235129,2118783,2547875,CC(C)(F)c1ncncc1CNc1ncc(C#N)c(N[C@@H]2C[C@H](O)C2(C)C)n1,Papp,36.0,10^-6 cm/s,Apparent permeability across apical to basolateral side in human Caco2 cells,CC(C)(F)c1ncncc1CNc1ncc(C#N)c(N[C@@H]2C[C@H](O)C2(C)C)n1,3.6e-05,-4.443697499232713
23235130,2118783,2543281,CC1(C)[C@@H](O)C[C@H]1Nc1nc(NCc2cncnc2OCC(F)F)ncc1C#N,Papp,11.0,10^-6 cm/s,Apparent permeability across apical to basolateral side in human Caco2 cells,CC1(C)[C@@H](O)C[C@H]1Nc1nc(NCc2cncnc2OCC(F)F)ncc1C#N,1.1e-05,-4.958607314841775
23235131,2118783,2567418,CC(F)(F)COc1ncncc1CNc1ncc(C#N)c(N[C@@H]2CC[C@H](O)C(C)(C)C2)n1,Papp,27.0,10^-6 cm/s,Apparent permeability across apical to basolateral side in human Caco2 cells,CC(F)(F)COc1ncncc1CNc1ncc(C#N)c(N[C@@H]2CC[C@H](O)C(C)(C)C2)n1,2.7e-05,-4.568636235841013
23240560,2119974,2571142,COc1cc(NC(=O)[C@H](N)CC(C)C)ccc1-c1cnco1,permeability,13.7,10^-6 cm/s,Permeability of the compound across apical to basolateral membrane in human Caco-2 cells incubated for 2 hrs by LC-MS/MS analysis,COc1cc(NC(=O)[C@H](N)CC(C)C)ccc1-c1cnco1,1.37e-05,-4.863279432843593
23240561,2119974,2564948,COc1cc(NC(=O)[C@@H]2NCCC[C@@H]2C(C)C)ccc1-c1cnco1,permeability,16.7,10^-6 cm/s,Permeability of the compound across apical to basolateral membrane in human Caco-2 cells incubated for 2 hrs by LC-MS/MS analysis,COc1cc(NC(=O)[C@@H]2NCCC[C@@H]2C(C)C)ccc1-c1cnco1,1.67e-05,-4.777283528852417
23240562,2119974,2561420,COc1cc(NC(=O)[C@H](N)CC(C)C)ccc1-c1cn[nH]c1,permeability,4.0,10^-6 cm/s,Permeability of the compound across apical to basolateral membrane in human Caco-2 cells incubated for 2 hrs by LC-MS/MS analysis,COc1cc(NC(=O)[C@H](N)CC(C)C)ccc1-c1cn[nH]c1,4e-06,-5.3979400086720375
23240563,2119974,2566657,CC(C)C[C@@H](N)C(=O)Nc1ccc(-c2cnco2)c(OC(F)F)c1,permeability,12.9,10^-6 cm/s,Permeability of the compound across apical to basolateral membrane in human Caco-2 cells incubated for 2 hrs by LC-MS/MS analysis,CC(C)C[C@@H](N)C(=O)Nc1ccc(-c2cnco2)c(OC(F)F)c1,1.29e-05,-4.889410289700751
23240564,2119974,581814,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,permeability,0.0,10^-6 cm/s,Permeability of the compound across apical to basolateral membrane in human Caco-2 cells incubated for 2 hrs by LC-MS/MS analysis,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,0.0,
