smiles,log10_caco2,log10_pampa,log10_mdck,split
N#Cc1ccc(Cc2nnc(NC(=O)[C@H](NC(=O)C3(C(F)(F)F)CCCCC3)C3CCCC3)s2)cc1,-7.468521082957745,,,train
N#Cc1ccc(Cl)c2oc3cc(N4CCC(C(=O)O)C4)ccc3c(=O)c12,,-6.096910013008056,,train
N#Cc1ccc(N2CCC[C@@H]2C(O)CO)cc1C(F)(F)F,,-4.876148359032914,,train
N#Cc1ccc(N2CCC[C@@H]2C(O)COCCOCCOCCOCCOC23CC4CC(CC(C4)C2)C3)cc1C(F)(F)F,,-5.638272163982407,,train
N#Cc1ccc(N2CCN(Cc3cc(C(=O)N[C@H]4CCCC[C@@H]4O)c(=O)n4ccccc34)CC2)cc1,,,-4.522878745280337,train
N#Cc1ccc(N2N=C(N3CCC(C(=O)N4CCC(O)CC4)CC3)C[C@H]2C2CCCC2)cc1Cl,,,-4.698970004336019,train
N#Cc1ccc(NC(=O)c2cc(Cl)ccc2O)c(Cl)c1,,-5.292429823902063,,train
N#Cc1ccc(NC(=O)c2ccc3ccccc3c2O)c(Cl)c1,,-3.953895212753961,,train
N#Cc1ccc(NC(=O)c2cccc3cc[nH]c23)c(Cl)c1,,-3.2572748686953017,,train
N#Cc1ccc(NCC(F)(F)c2ccc(F)c(F)c2)c(F)c1CC(=O)NCCONC(=N)N,-6.301029995663981,,,train
N#Cc1ccc(NCC(F)(F)c2cccc(Cl)c2)c(F)c1CC(=O)NCCONC(=N)N,-6.096910013008056,,,train
N#Cc1ccc(NCC(F)(F)c2cccc(F)c2)c(F)c1CC(=O)NCCONC(=N)N,-6.154901959985743,,,train
N#Cc1ccc(NCC(F)(F)c2ccccc2)c(F)c1CC(=O)NCCONC(=N)N,-5.958607314841775,,,test
N#Cc1ccc(NCC(F)(F)c2ccccn2)c(F)c1CC(=O)NCCONC(=N)N,-6.045757490560675,,,train
N#Cc1ccc(NC[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)nc1,-5.229147988357856,,,train
N#Cc1ccc(NCc2cccc3cccnc23)c(F)c1CC(=O)NCCONC(=N)N,-5.769551078621726,,,train
N#Cc1ccc(N[C@H]2CC[C@H](N(C(=O)NCc3ccccc3)c3ccc(-c4cccnc4)cc3)CC2)nc1,,-6.552841968657781,,train
N#Cc1ccc(O)cc1,,-4.768530409569319,,train
N#Cc1ccc(OCCN2CCN(CC(=O)Nc3nccs3)CC2)cc1,,,-6.8297382846050425,train
N#Cc1ccc(OC[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)nc1,-4.6020599913279625,,,train
N#Cc1ccc(O[C@H]2CN(S(=O)(=O)c3ccc(Cl)cc3Cl)C[C@@]2(O)CO)cc1,,-6.431798275933005,,train
N#Cc1ccc(Oc2ccc(C(=O)N[C@H](C(=O)Nc3cccc(C(N)=O)c3)c3ccc(OCc4ccccc4)cc3)cc2)cc1,,-6.0,,train
N#Cc1ccc(Oc2ccc3c(ccc(=O)n3CCN3CCCCC3)c2)cc1,,-5.431798275933005,,val
N#Cc1ccc(Oc2ccc3nc(C(=O)N4CCNCC4)ccc3c2)cc1,,,-6.3979400086720375,train
N#Cc1ccc(Oc2ccc3nc(OCC(=O)N4CCCCC4)ccc3c2)cc1,,,-4.728158393463501,train
N#Cc1ccc(Oc2ccc3nc(OCC(=O)N4CCNC(=O)C4)ccc3c2)cc1,,,-4.493494967595128,train
N#Cc1ccc(Oc2ccc3nc(OCC(=O)N4CCNCC4)ccc3c2)cc1,,,-4.542118103266008,val
N#Cc1ccc(Oc2ccc3nc(OCC(=O)N4CCOCC4)ccc3c2)cc1,,,-4.521433504406157,train
N#Cc1ccc(Oc2ccc3nc(OCC(=O)NCC(N)=O)ccc3c2)cc1,,,-4.892790030352132,train
N#Cc1ccc(Oc2cncc3sc(-c4nnn[nH]4)cc23)cc1,,,-5.6020599913279625,train
N#Cc1ccc(S(=O)(=O)N2C[C@H](S(=O)(=O)c3ccc(Cl)cc3)[C@](O)(CO)C2)c(Cl)c1,,-6.455931955649724,,train
N#Cc1ccc(S(=O)(=O)[C@H]2CN(S(=O)(=O)c3ccc(C#N)cc3Cl)C[C@@]2(O)CO)cc1,,-6.455931955649724,,train
N#Cc1ccc(S(=O)(=O)[C@H]2CN(S(=O)(=O)c3ccc(Cl)cc3Cl)C[C@@H]2O)cc1,,-6.107905397309519,,train
N#Cc1ccc(S(=O)(=O)[C@H]2CN(S(=O)(=O)c3ccc(Cl)cc3Cl)C[C@@]2(O)CO)cc1,,-6.346787486224656,,train
N#Cc1ccc(S[C@H]2O[C@H](CO)[C@H](O)[C@H](n3cc(-c4cc(F)c(F)c(F)c4)nn3)[C@H]2O)cc1Cl,-5.301029995663981,,,train
N#Cc1ccc([C@@]23Oc4cc(Cl)cnc4[C@]2(O)[C@H](O)[C@H](C(N)=O)[C@H]3c2ccccc2)cc1,-6.301029995663981,,,train
N#Cc1ccc([C@H]2Nc3ccc(Cl)cc3[C@@H]3OCCC[C@H]23)cc1,,-5.154901959985743,,train
N#Cc1ccc2[nH]cc(C(=O)CCCN3CCN(c4ccc5c(N)c6c(nc5c4)CCCC6)CC3)c2c1,,-5.774690718274138,,val
N#Cc1ccc2[nH]cc(C(=O)CCCN3CCN(c4ccc5nc6c(c(N)c5c4)CCCC6)CC3)c2c1,,-5.982966660701219,,train
N#Cc1ccc2[nH]cc(C(=O)CCCN3CCN(c4cccc5c(N)c6c(nc45)CCCC6)CC3)c2c1,,-5.79317412396815,,test
N#Cc1ccc2[nH]cc(C(=O)CCCN3CCN(c4cccc5nc6c(c(N)c45)CCCC6)CC3)c2c1,,-5.876148359032914,,train
N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5c(N)c6c(nc5c4)CCCC6)CC3)c2c1,,-5.52432881167557,,test
N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5nc6c(c(N)c5c4)CCCC6)CC3)c2c1,,-5.449771646944906,,test
N#Cc1ccc2[nH]cc(CCCCN3CCN(c4cccc5c(N)c6c(nc45)CCCC6)CC3)c2c1,,-5.3535962737769305,,test
N#Cc1ccc2[nH]cc(CCCCN3CCN(c4cccc5nc6c(c(N)c45)CCC6)CC3)c2c1,,-5.3585258894959,,train
N#Cc1ccc2[nH]cc(CCCCN3CCN(c4cccc5nc6c(c(N)c45)CCCC6)CC3)c2c1,,-5.291579099865287,,train
N#Cc1ccc2[nH]cc(CCCCN3CCN(c4cccc5nc6c(c(N)c45)CCCCC6)CC3)c2c1,,-5.401209493236885,,train
N#Cc1ccc2[nH]cc(CCCN3CCN(c4cccc5nc6c(c(N)c45)CCCC6)CC3)c2c1,,-5.262807357295263,,train
N#Cc1ccc2[nH]cc(CCN3CCN(c4cccc5nc6c(c(N)c45)CCCC6)CC3)c2c1,,-5.348721986001856,,train
N#Cc1ccc2c(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c[nH]c2c1,,,-5.334419008982047,train
N#Cc1ccc2c(c1)CCC[C@@H]2Nc1ccc2[nH]nc(-c3ccncc3)c2c1,-5.050609993355088,,,train
N#Cc1ccc2c(c1)CCC[C@H]2Nc1ccc2[nH]nc(-c3ccnc(N4CCOCC4)c3)c2c1,-5.2076083105017466,,,train
N#Cc1ccc2c(c1)CCC[C@H]2Nc1ccc2[nH]nc(-c3ccncc3)c2c1,-5.091514981121351,,,train
N#Cc1ccc2c(c1)CCc1nn(-c3ccccn3)c(O)c1-2,-5.638272163982407,,,train
N#Cc1ccc2c(c1)OCC[C@H]2Nc1ccc2[nH]nc(-c3ccncc3)c2c1,-4.721246399047171,,,train
N#Cc1ccc2c(c1)[C@@H](O)[C@H]([C@H]1c3ccccc3-c3cncn31)CC2,,,-5.769551078621726,train
N#Cc1ccc2c(c1)[nH]c(=O)n2C12CC(c3nnc(-c4ccncn4)n3-c3ccccc3Cl)(C1)C2,-5.301029995663981,,,train
N#Cc1ccc2c(c1)[nH]c(=O)n2[C@H]1C[C@H](c2nnc(-c3ccncn3)n2-c2ccccc2Cl)C1,-5.0,,,train
N#Cc1ccc2c(ccc(=O)n2CC(=O)Nc2scc(Br)c2-c2ncn[nH]2)c1,,,-7.464705879957229,train
N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3ccc(O)cc3)c2c1,,-8.096910013008056,,test
N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3ccc(OC(F)(F)F)cc3)c2c1,,-5.958607314841775,,train
N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3ccc(OC(F)F)cc3)c2c1,,-6.522878745280337,,train
N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3ccc(OCc4ccc(Br)cc4)cc3)c2c1,,-6.698970004336019,,train
N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3ccc(OCc4ccc(Cl)cc4)cc3)c2c1,,-6.3979400086720375,,train
N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3ccc(OCc4cccc(C(=O)O)c4)cc3)c2c1,,-8.0,,val
N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3ccc(OCc4cccc(Cl)c4)cc3)c2c1,,-6.3979400086720375,,train
N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3ccc(OCc4ccccc4)cc3)c2c1,,-5.920818753952375,,train
N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3ccc(Oc4ccc(Cl)cc4)cc3)c2c1,,-6.096910013008056,,test
N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3ccc(Oc4ccc(F)cc4)cc3)c2c1,,-5.568636235841013,,train
N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3ccc(Oc4cccc(C(=O)O)c4)cc3)c2c1,,-8.522878745280337,,train
N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3ccc(Oc4ccccc4)cc3)c2c1,,-5.552841968657781,,train
N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3ccc4c(c3)OC(F)(F)O4)c2c1,,-5.958607314841775,,train
N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3ccc4c(c3)OCO4)c2c1,,-6.301029995663981,,train
N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3cccc(-c4nnn[nH]4)c3)c2c1,-5.872895201635193,-8.522878745280337,,train
N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3cccc(CO)c3)c2c1,-6.522878745280337,,,train
N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3cccc(O)c3)c2c1,,-8.0,,train
N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3cccc(OCc4ccccc4)c3)c2c1,,-5.769551078621726,,val
N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3cccc(Oc4ccccc4)c3)c2c1,,-5.698970004336019,,train
N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3cccc(S(N)(=O)=O)c3)c2c1,-6.6020599913279625,,,train
N#Cc1ccc2cc3c(=O)[nH]c(=O)nc-3n(-c3ccccc3)c2c1,-6.356547323513813,-6.3979400086720375,,train
N#Cc1ccc2cc3c(=O)n(-c4ccc(Br)cc4)c(=O)nc-3n(-c3ccc(O)cc3)c2c1,,-7.301029995663981,,train
N#Cc1ccc2cc3c(=O)n(-c4ccc(Cl)c(Cl)c4)c(=O)nc-3n(-c3cccc(O)c3)c2c1,,-7.522878745280337,,train
N#Cc1ccc2cc3c(=O)n(-c4ccc(Cl)cc4)c(=O)nc-3n(-c3ccc(O)cc3)c2c1,,-7.096910013008056,,train
N#Cc1ccc2cc3c(=O)n(-c4ccc(Cl)cc4)c(=O)nc-3n(-c3cccc(O)c3)c2c1,,-7.397940008672037,,train
N#Cc1ccc2cc3c(=O)n(-c4ccc(Cl)cc4)c(=O)nc-3n(-c3ccccc3)c2c1,,-5.356547323513813,,test
N#Cc1ccc2cc3c(=O)n(-c4ccc(F)cc4)c(=O)nc-3n(-c3ccc(O)cc3)c2c1,,-7.221848749616356,,train
N#Cc1ccc2cc3c(=O)n(-c4cccc(C(N)=O)c4)c(=O)nc-3n(-c3ccc(O)cc3)c2c1,,-8.0,,train
N#Cc1ccc2cc3c(=O)n(-c4cccc(Cl)c4)c(=O)nc-3n(-c3cccc(O)c3)c2c1,,-7.154901959985743,,train
N#Cc1ccc2cc3c(=O)n(-c4ccccc4)c(=O)nc-3n(-c3ccc(O)cc3)c2c1,,-7.0,,val
N#Cc1ccc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,-5.721246399047171,,,train
N#Cc1ccc2ccc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,-5.698970004336019,,,train
N#Cc1ccc2nc(Cc3nc4c(c(=O)[nH]c(=O)n4C4CC4)n3Cc3ccccc3)[nH]c2c1,-5.823908740944319,,,test
N#Cc1cccc(-c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)c1Cl,-4.261219441515631,,,train
N#Cc1cccc(CN(c2ccc3[nH]ccc3c2)C2CCNCC2)c1,-5.3979400086720375,,,train
N#Cc1cccc(Cl)c1-c1ccc(N2CCOc3ncnc(N)c3C2=O)cc1,-5.0,,,train
N#Cc1cccc(Cn2cc(NC(=O)c3n[nH]c4cc(-c5cn[nH]c5)ccc34)cn2)c1,,,-7.0,train
N#Cc1cccc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)n1,,-7.0,,train
N#Cc1cccc([C@H](CC(=O)O)C(=O)N2CC[C@@H](CCc3ccc4c(n3)NCCC4)C2)c1,,,-7.244125144327507,train
N#Cc1ccccc1-c1cc(-c2cc(Cl)cc(OCC3CC3)c2)c(=O)n(-c2cccnc2)c1,,-5.369572124974976,,train
N#Cc1ccccc1-c1cc(-c2cc(Cl)cc(OCCC(F)(F)F)c2)c(=O)n(-c2cccnc2)c1,,-5.3979400086720375,,train
N#Cc1ccccc1C1Cc2nccn2C1,,-4.638272163982407,,train
N#Cc1ccccc1CC(=O)NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,,-3.8068754016455375,,train
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]c(-c3ccc(C(F)(F)F)cc3)cc2c1=O,-5.761953896871205,,,train
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]c(-c3ccc(F)cc3)cc2c1=O,-6.229147988357856,,,train
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]c(-c3cccnc3)cc2c1=O,-5.5934598195660445,,,val
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]c(Br)cc2c1=O,-5.261219441515631,,,test
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]ccc2c1=O,-6.1938200260161125,,,val
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(-c3cccnc3)c[nH]c2c1=O,-6.522878745280337,,,val
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(-c3ccncc3)c[nH]c2c1=O,-5.384049948343599,,,train
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(-c3ccsc3)c[nH]c2c1=O,-5.730487055782084,,,train
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(Br)c[nH]c2c1=O,-5.55129368009492,,,train
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2cc[nH]c2c1=O,-5.46344155742847,,,train
N#Cc1ccccc1SC1=C(O)CC(c2c(Cl)cccc2Br)CC1=O,,,-4.853871964321762,train
N#Cc1ccccc1SC1=C(O)CC(c2ccccc2)CC1=O,,,-5.3872161432802645,train
N#Cc1cccnc1N1CCN(C(=O)c2cccc(C(F)(F)c3n[nH]c(=O)c4ccccc34)c2)CC1,-5.301029995663981,,,train
N#Cc1cccnc1N1CCN(C(=O)c2cccc(C(N)c3n[nH]c(=O)c4ccccc34)c2)CC1,-6.698970004336019,,,train
N#Cc1cccnc1N1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,-4.886056647693163,,,train
N#Cc1cccnc1N1CCN(C(=O)c2cccc(Oc3n[nH]c(=O)c4ccccc34)c2)CC1,-4.920818753952375,,,train
N#Cc1cccnc1N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1,,-4.920818753952375,,train
N#Cc1cccnc1N1CCN(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,,-5.229147988357856,,train
N#Cc1cccnc1N1CCN(CCCN2CCN(c3ccccc3)CC2)CC1,,-4.6020599913279625,,train
N#Cc1cccnc1N1CCN(CCCOc2ccc3c(c2)NC(=O)CC3)CC1,,-4.853871964321762,,train
N#Cc1cccnc1N1CCN(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,,-5.102372908709558,,train
N#Cc1cccnc1N1CCN([C@@H]2CN[C@H](C(=O)N3CCC(F)(F)C3)C2)CC1,,,-4.982966660701219,train
N#Cc1ccnc(N2C(=O)CC[C@H]2CC(=O)N(c2cc(F)cc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,-4.847711655616943,,,train
N#Cc1ccnc(N2C(=O)CC[C@H]2CC(=O)N(c2cc(F)cc(S(N)(=O)=O)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,-6.721246399047171,,,test
N#Cc1ccnc(N2C(=O)CC[C@H]2CC(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,-4.823908740944319,,,train
N#Cc1ccnc(N2C(=O)[C@@H](O)C[C@H]2CC(=O)N(c2cc(F)cc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,-5.721246399047171,,,train
N#Cc1ccnc(OC[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)c1,-4.3872161432802645,,,train
N#Cc1cnc(NCC(F)(F)c2ccccc2)c(=O)n1CC(=O)NCCONC(=N)N,-6.301029995663981,,,train
N#Cc1cnc2c(Br)cc(NCc3cn(-c4ccccc4)nn3)cc2c1Nc1ccc(F)c(Cl)c1,,-5.920818753952375,,train
N#Cc1cnc2c(Br)cc(NCc3cn(CC(=O)O)nn3)cc2c1Nc1ccc(F)c(Cl)c1,,-5.744727494896694,,train
N#Cc1cnc2c(Br)cc(NCc3cn(CCC4CCCN4)nn3)cc2c1Nc1ccc(F)c(Cl)c1,,-6.142667503568732,,train
N#Cc1cnc2c(Br)cc(NCc3cn(Cc4cccnc4)nn3)cc2c1Nc1ccc(F)c(Cl)c1,,-6.886056647693163,,train
N#Cc1cnc2c(Cl)cc(NCc3cn(C4CCN(C5CCC5)CC4)nn3)cc2c1Nc1ccc(F)c(Cl)c1,,-6.366531544420414,,train
N#Cc1cnc2c(Cl)cc(NCc3cn(C4CCNCC4)nn3)cc2c1Nc1ccc(F)c(Cl)c1,,-7.522878745280337,,train
N#Cc1cnc2c(Cl)cc(NCc3cn(CC(=O)O)nn3)cc2c1Nc1ccc(F)c(Cl)c1,,-7.397940008672037,,test
N#Cc1cnc2c(Cl)cc(NCc3cn(CCC4CCCN4)nn3)cc2c1Nc1ccc(F)c(Cl)c1,,-6.2441251443275085,,test
N#Cc1cnc2c(Cl)cc(NCc3cn(Cc4cccnc4)nn3)cc2c1Nc1ccc(F)c(Cl)c1,,-6.744727494896694,,train
N#Cc1cnc2cc(C3CCCN(C(=O)c4cc(C(F)(F)F)no4)C3)[nH]c2c1,,-5.258848401148215,,train
N#Cc1cnccc1COc1cnc(N2CC3CCC(C2)N3C(=O)OCC(F)(F)F)nc1,,,-4.6020599913279625,test
N#Cc1cnccc1COc1cnc(N2CCN(C(=O)OCC(F)(F)F)CC2)nc1,,,-4.494850021680094,train
N#Cc1nc(CCCNCC(=O)O)cc(-c2cccc(C(F)(F)F)c2)n1,-7.657577319177793,,,train
N#Cc1nc(CCCO)cc(-c2cccc(C(F)(F)F)c2)n1,-7.698970004336019,,,train
N/C(S)=N/N=C/c1ccc([N+](=O)[O-])cc1,,-4.893469146177619,,train
N=C(N)N1CCN(c2cccc(-c3nc(N=C(N)N)nc4ccc(Cl)cc34)c2)CC1,,-6.00436480540245,,train
N=C(N)NC(=O)c1nc(-c2cc3ccccc3o2)c(N)nc1N,-5.886056647693163,,,train
N=C(N)NC(=O)c1nc(-c2cc3ccccc3o2)c(N2CCCCCC2)nc1N,-6.522878745280337,,,train
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,-5.214670164989233,-7.301029995663981,,train
N=C(N)NC(=O)c1nc(Cl)c(N2CCCCCC2)nc1N,-4.823908740944319,,,train
N=C(N)NCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,,-5.173925197299174,,val
N=C(N)NCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,,-5.187086643357144,,val
N=C(N)NCCCCCCCCN(CCCCCCCCN)C(=O)N(CCCCCCCCN)CCCCCCCCNC(=N)N,,-6.732986946971932,,train
N=C(N)NCCCCCCCCN(CCCCCCCCNC(=N)NCC1CC1)C(=O)N(CCCCCCCCNC(=N)N)CCCCCCCCNC(=N)NCC1CC1,-6.721246399047171,-5.88416348278314,,test
N=C(N)NCCCCCCCCN(CCCCCCCCNC(=N)NCC1CC1)C(=O)N(CCCCCCCCNC(=N)NCC1CC1)CCCCCCCCNC(=N)NCC1CC1,,-6.55395269865476,,val
N=C(N)NCCCCCCCNc1c2c(nc3ccccc13)CCCC2,,-5.229147988357856,,train
N=C(N)NCCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CN(CCCc2ccc(F)cc2F)C(=O)[C@H]2CCCN2C1=O,,,-6.0,train
N=C(N)NCCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CN(CCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,,,-6.0,train
N=C(N)NCCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CN(CCCc2ccccc2Cl)C(=O)[C@H]2CCCN2C1=O,,,-6.0,val
N=C(N)NCCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CN(CCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,,,-6.0,train
N=C(N)NCCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C1=O,,,-6.0,train
N=C(N)NCCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H]2Cc3ccccc3CN2C(=O)[C@H]2CCCN2C1=O,,,-6.0,train
N=C(N)NCCC[C@H](N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccc(NC(=N)N)cc1)C(=O)NCc1ccccc1,,-6.327902142064283,,train
N=C(N)NCCC[C@H](N)C(=O)N[C@@H](Cc1ccc(NC(=N)N)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1ccccc1,,-6.42021640338319,,train
N=C(N)NCCC[C@H](NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1ccccc1,,-6.017728766960432,,train
N=C(N)NCCC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CCCNC(=N)N)C(c1ccccc1)c1ccccc1)C(=O)NCc1ccccc1,,-6.376750709602099,,test
N=C(N)NCCC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CCCNC(=N)N)C(c1ccccc1)c1ccccc1)C(N)=O,,-6.080921907623926,,train
N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)NCc1ccccc1,,-6.113509274827519,,train
N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)NCc1ccccc1,,-8.0,,train
N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@@H](N)CCCNC(=N)N)C(N)=O,,-8.0,,train
N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)NCc1ccccc1,,-5.636388020107856,,test
N=C(N)NCCC[C@H](NC(=O)c1ccc(-c2cccs2)s1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(N)=O)c1ccc(OCc2ccc(Cl)c(Cl)c2)cc1,,-6.102372908709559,,train
N=C(N)NOCCNC(=O)Cn1c(Cl)cnc(NCC(F)(F)c2ccccc2)c1=O,-6.301029995663981,,,train
N=C(N)Nc1ccc(C(=O)Oc2cc(CCC(=O)O)cn3ncnc23)cc1,,,-5.950781977329818,train
N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)N(CC(=O)O)CC(=O)O)n3ncnc23)cc1,,,-5.8996294548824375,train
N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)NC(CC(=O)O)(CC(=O)O)CC(=O)O)n3ncnc23)cc1,,,-5.962573502059376,train
N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)NCC(=O)O)n3ncnc23)cc1,,,-5.987162775294828,train
N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)N[C@@H](CC(=O)O)C(=O)O)n3ccnc23)cc1,,,-6.1249387366083,val
N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)N[C@@H](CC(=O)O)C(=O)O)n3ncnc23)cc1,,,-6.251811972993799,train
N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)O)n3ccnc23)cc1,,,-5.8297382846050425,train
N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)O)n3ncnc23)cc1,,,-5.815308569182402,train
N=C(N)Nc1ccc(C(=O)Oc2ccc(Cc3nn[nH]n3)n3ncnc23)cc1,,,-5.838631997765026,train
N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)c2ccc(OC3CCCCC3)cc2)c2ccc(OCc3ccccc3)cc2)cc1,,-6.522878745280337,,train
N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)c2ccc(Oc3ccccc3)cc2)c2ccc(OCc3ccccc3)cc2)cc1,,-6.522878745280337,,train
N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)c2cccc(Oc3ccccc3)c2)c2ccc(OCc3ccccc3)cc2)cc1,,-6.698970004336019,,train
N=C(N)Nc1ccc(C[C@H](NC(=O)[C@H](Cc2ccc(-c3ccccc3)cc2)NC(=O)[C@@H](N)Cc2ccc(NC(=N)N)cc2)C(=O)NCc2ccccc2)cc1,,-6.045757490560675,,train
N=C(N)SCc1c(Br)ccc2c1oc1c(CSC(=N)N)c(Br)ccc12,-6.698970004336019,,,train
